key,en,source_sha256,it
1149539833,Omega Sherro,65a99096311274661f8df132667aa3b5a49eb62152607e3c17296d33d3c887f8,Sherro Omega
1150023091,Forest of Butterfly Dreams,72055e550b9ad04d8231b736146447ac80129478a750b8b0451fb08b5f83601d,Foresta dei Sogni della Farfalla
1150039660,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1152351888,Illusory Advanced Resistance Chip,59090bed0b62870c8435d8a208dfef3e6eedc16b1570464b77ac58db38c17acb,Chip Resistenza Avanzato Illusorio
1153630668,Illusory Attack Amplifier - Tactics,121ae97063ef877bd26ad0434a7d502ad69954ff23541ab216c5c5c1022cd06e,Fantasma · Amplificatore ATT - Tattica
1156692387,"Splish, splash—see the Susuta dive right into the waves.",0c592b8ece6b94825eed9916851cb986d6b180ae30adb971e43df95614a85ab2,"Splish, splash—guarda il Susuta tuffarsi in mezzo alle onde."
1157801633,Your device isn’t supported yet! Stay tuned!,2426f9406954841e40e6dc0f6a4e9653a5c4535203553c4d7f86e2fa6fc15bae,Il tuo dispositivo non è ancora supportato! Resta sintonizzato!
1158161999,Open Log,01468e6002812536499efb1753fddc0193be062a8d11d82c0cc0f4cf1cd40cbc,Apri Registro
1162023414,Memories of the Veins,5eee37859be0241432e9e61af5e7101a3249a40edf4680ab10f1ff2a47a8ba9b,Memorie delle Vene
1162061968,Gorgeous Night Owl,76078e2bfbd403662fb9f146f47f9362dc8604ae2c4899f1d46dbd18e79245e1,Splendido Gufo Notturno
1164331477,Illusory Basic Damage Chip,c6d97fb7ba3a20fc1f7b596234b412b8f019b032ea84edfc97041675d33d6ee8,Chip Danno Base Illusorio
1164923523,Rank {0} - {1},919c3033f205e688cca72e60a8428d9211d3edb1649d2fb1874b41dde999aa35,Rango {0} - {1}
1165779935,"Team members take <customRichText(calcData,buff,4006021,param0,6,%d)>% less damage, with an additional <customRichText(calcData,buff,4006021,param1,6,%d)>% reduction against elements they counter.",54c4a7217b4f05cd175dc4be40c93cdb9f824ce585ae3f8624a35bb2a3d4d6d9,"I membri della squadra subiscono il <customRichText(calcData,buff,4006021,param0,6,%d)>% di danni in meno, con una riduzione aggiuntiva del <customRichText(calcData,buff,4006021,param1,6,%d)>% contro gli elementi che contrastano."
1166611570,Load +3,0510a6dbab6312c6422077a2d2aaf68da4b042648be6dd481c8e3cbfa2919586,Carico +3
1167252496,Failed to change team objective—team size doesn’t meet the requirement!,6808eb5cf40e93bbcdc12d101f9c5e43e5a48c09b27a5ddad9a4d17e7b9fcc45,Impossibile cambiare l'obiettivo di squadra—la dimensione della squadra non soddisfa i requisiti!
1169183875,Irelia’s Gift,8b17b1a4c65b91a238b13447277b61c04126f07badaf2577cc464789a36ae159,Dono di Irelia
1172906815,Please Equip the Appearance [Fashion] - [Archery] asset before using this Emote.,1700377cdf95222cb8386a09bedf56da959498e00c2dc8a971498c33df81fa64,Equipaggia l'asset Aspetto [Moda] - [Tiro con l'Arco] prima di usare questa Emote.
1174188477,"Burrows underground, dodging non-Pounding skills, but cannot attack.",9fbff9a5515e2c427b01fef49c5cec6dc96fdaaecd39daae75fec6cac060cdb6,"Si infossa per evitare le abilità diverse da Colpo, ma non può attaccare."
1174663384,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1177131590,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1177140416,Reversal Strike,97dfddfd30652df2323f4f383619b884c56bc7cbed606b89047f266819325405,Colpo Rovesciato
1177770986,"Team members take <customRichText(calcData,buff,4006021,param0,5,%d)>% less damage, with an additional <customRichText(calcData,buff,4006021,param1,5,%d)>% reduction against elements they counter.",a15222dc57f729e7012920abfab1469a95e25946cd15c1a05efa8136e52d5b69,"I membri della squadra subiscono il <customRichText(calcData,buff,4006021,param0,5,%d)>% di danni in meno, con una riduzione aggiuntiva del <customRichText(calcData,buff,4006021,param1,5,%d)>% contro gli elementi che contrastano."
1179010732,Home Shop,c7790b57a1211b1978a3da3f935571869ed9bc37476416b098982e10b4eec045,Negozio Base
1179627486,Illusory Protective Unit - Defense,deb9322508c98e369afe7811b9c04d680acf26e7d99a5c7eed010e65a3fe0098,Unità Protettiva Illusoria - Difesa
1179654451,Illusory Advanced Boost Chip,8dbcee5effce8a9365468c8e67862a69519561a41750c4089845e10e83e3b670,Chip Potenziamento Avanzato Illusorio
1180342868,Promotion: Dewdrop Crystal‘s Resonance,556fd179b9c7f5089addcecc0fcfc8d1cee04fcbd75c9bcf126579048721a8cf,Promozione: Risonanza del Cristallo di Rugiada
1180438957,Sunshine Susuta - Right,2353244dda750ada2d0025d5c136d2b95853d9c88ce0dc70c5aa07ad4f93c3c9,Lontra al Sole - Destra
1180667776,Furniture count exceeds the set limit,e3cc64b6007d50c8b4f6f9324c6067f79bbc04595f51f6fcb158ea9e35a07635,Il numero di Soprammobili supera il limite impostato
1182337173,"Gain healing for 6s, restoring 7.5% HP every 0.6s. Healing is interrupted upon taking damage. Cooldown: 60s.",8df87b14c78f2064f2777b350b33d5e68cd5518e999d86e6a872ba17722724e5,"Ottieni Rigenerazione per 6 secondi, ripristinando il 7,5% dei PV ogni 0,6 secondi. Subire danni interrompe Rigenerazione. Recupero: 60 secondi."
1182665865,Load +3,0510a6dbab6312c6422077a2d2aaf68da4b042648be6dd481c8e3cbfa2919586,Carico +3
1182840712,Holo-Core,6881cbc0f4871506c1bfba7a4ebf454b618423de0f51e755d4d3883b472e0369,Holo-Core
1184373683,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1188158167,Time,33b93476cf597a3330653b66a658983d892ac264b5d6029a2dc642b9b1f30870,Tempo
1188266461,A New Bloom Festival,e6d3a333ba4d68ecee04f480000d998e626d84ecf65fc7b31f3c02be1c6b3b2d,Un Nuovo Festival della Fioritura
1189746985,Star Stream,c86e933647ccd9f58f75ea6dde90003e5744794740ed5ed22463668dd5bf0867,Flusso Stellare
1192930633,Illusory Attack Amplifier - Exploration,cf9aa515ce0b98560fb61fcb20fa6b2cc62eac432cb9efd4d67b808b8f3cd3a3,Fantasma · Amplificatore ATT - Esplorazione
1194758537,"<style=Hint_BgL>Temporary item. Usable only in this game; cannot be taken out during evacuation.</style>
Significantly increases defense against <style=Hint_BgL>targets on Hard difficulty or lower</style>.
With chips installed, <style=Hint_BgL>slightly increases load capacity</style>.",4776c1087492a01cea1ff15cb6e5b504ae9c596df9904766e72b85bd20280bb0,"<style=Hint_BgL>Oggetto temporaneo. Utilizzabile solo in questa partita; non può essere portato fuori durante l'evacuazione.</style>
Aumenta notevolmente la difesa contro i <style=Hint_BgL>bersagli a difficoltà Difficile o inferiore</style>.
Con un chip installato, <style=Hint_BgL>aumenta leggermente la capacità di carico</style>."
1195285676,Illusory Protective Unit - Defense,deb9322508c98e369afe7811b9c04d680acf26e7d99a5c7eed010e65a3fe0098,Unità Protettiva Illusoria - Difesa
1196747678,Lightning Empowerment,c610d19f17efa768cbc8a9f3da3f52259c540ba271d5a46ff5eb31d77509bb08,Potenziamento Fulmineo
1197019848,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1198315247,"Team members take <customRichText(calcData,buff,4006021,param0,7,%d)>% less damage, with an additional <customRichText(calcData,buff,4006021,param1,7,%d)>% reduction against elements they counter.",b14a7b8cd545d090c2e38cf27975ea7f0176c527210bef9f9a0f10928f2fca2c,"I membri della squadra subiscono il <customRichText(calcData,buff,4006021,param0,7,%d)>% di danni in meno, con una riduzione aggiuntiva del <customRichText(calcData,buff,4006021,param1,7,%d)>% contro gli elementi che contrastano."
1199133412,Cloudsoft Slumber,64c82d622fbfc911486a32617db88c6a5f3b329900449f7912a490b10146c464,Sonno tra le Nuvole
1200630680,A Rainbow Appears,5974040e672c7435223dd8afcce12198da10a37f737d5f4feadd3f33798948b6,Appare un Arcobaleno
1201194474,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1204805373,"A flick of the tail, and it wraps around home’s scattered starlight.",6e3cd9d171c32b0d9d68233284194c85766b02fe64d0b6a3e6ac7709e422a353,"Un guizzo di coda, e stringe a sé il chiarore stellare disperso della Base."
1205057391,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Blink skill. Grants the fastest Blink and minimal cooldown.",7255bc3776ed20815e41c59013b9782ecf837f4d42a6f4f6e91be718ee372a8e,"<style=Hint_BgL>Oggetto temporaneo. Utilizzabile solo in questa partita. Non può essere portato fuori durante l'estrazione.</style>
Un chip per l'Amplificatore d'Attacco con l'abilità Lampo. Offre il Lampo più rapido e il recupero minimo."
1207845732,Already crafted.,4bbaf594961aabcdcd925021c09ac0b80bdf659cea6de2fac389e520700c57a1,Già forgiato.
1208053902,Unstuck is on Cooldown,0a286c5df25cce578eb18847eb9a91fa05ad0f7fc87ed05aea1be1c13d95dcf9,Sblocco in ricarica
1208564491,Fashion,00d20d0632f5e1ef354e41b97ff4eb34c1db8e987af11dac9408b184f79d1297,Moda
1209132730,Always Follow the Locked-On Target,b254e9af33b5bcdc7fd62c1b627f88abfc8227ccf07162b840a623b006337fdf,Segui Sempre il Bersaglio Agganciato
1209780665,"Every bit of growth in Holo-Battle Sim training, carefully recorded.",b3e68c3dbbb4bd419ca93f6f146dc1eeaf3e2496be6530f8a0d29457122bee02,"Ogni piccolo progresso nell'addestramento del Simulatore Holo-Battle, registrato con cura."
1210180455,Alpha on the right route,f42b6d05a5ea466007461aa363df6c49387cd27d379df68667d7b91f84551932,Alpha sul percorso di destra
1211051318,Illusory Intermediate Resistance Chip,f6ddc514de772978c51d144cc0d805c6fadb9aa70166c8158eac002ff8b95e55,Chip Resistenza Intermedio Illusorio
1214111374,Promotion: Core's Nurture,1e73901caf063246a7086681728a11b271fc316c2e73893d6bb291175ff3468c,Promozione: Nutrimento del Nucleo
1214760526,Epic,a93d389804ee0490f1903ab26500a66a695ce65fa7ecb074d79771857d074355,Epico
1217513573,Own 3 Lucky Chest slots. Maximum of 5 Chests can be earned per day.,def65bed9af02f9b5eff9ac52fa027e7f1d932ead7aa0c6e38f15c9ce1232c3a,Possiedi 3 slot per Forziere Fortunato. È possibile ottenere al massimo 5 Forzieri al giorno.
1219135326,Sonata of the Wind,b76192189ad2ab7453e387bf27403d033370920ede14d18e3278f8418aacaae9,Sonata del Vento
1220349453,An Awakening Every Ten Years,44e595ce8d1f1b2e7741984e55cb8fa266ab1d75e7539f6d8274abf4d16d6cc4,Il Risveglio che Torna Ogni Dieci Anni
1222129931,"Countering an Alpha attack grants <customRichText(calcData,buff,4004151,param0,1,%d)>% bonus Natural Energy Regen and <customRichText(calcData,buff,4004151,param1,1,%d)>% bonus Final Damage for <customRichText(buffConfigData,4004151,duration)>s.
A Perfect Counter interrupts the Alpha’s action and spreads the buff to nearby Pathfinders, triggering once every <customRichText(buffConfigData,4004151,duration)>s.",43a7aceb6ebef7ba93105c8e0972fccd802966d536cb9ecee3c406d242b95389,"Contrattaccare l'attacco di un Alpha conferisce il <customRichText(calcData,buff,4004151,param0,1,%d)>% di Recupero Naturale dell'Energia e il <customRichText(calcData,buff,4004151,param1,1,%d)>% di Bonus al Danno Finale per <customRichText(buffConfigData,4004151,duration)>s.
Un Contrattacco Perfetto interrompe l'azione dell'Alpha e diffonde il buff agli Esploratori vicini, innescandosi una volta ogni <customRichText(buffConfigData,4004151,duration)>s."
1222518332,Damage Reduction +10%,adcae7e5867466c7e77de64a24612a8341c8d23837c6f92aba6f435d23270438,Riduzione danni +10%
1223297212,Spring of Life,c1ed0f45889c95cc86594e88d9492785183fa4e72315ac6c6200cedd57c690ab,Sorgente della Vita
1223497279,"This egg pulses with immense life energy, its shell shimmering with flowing light. It is guaranteed to hatch into either an <style=Hint_BgL>Umbral Aniimo</style> or a <style=Hint_BgL>Prismana Form Aniimo</style>, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",dc0cc48923c7f2f70969f0404805571d5dcd8897c54543e8c1c3ad205c4cd9d9,Questo uovo pulsa di un'immensa energia vitale e la sua superficie è percorsa da riflessi luminosi. Alla schiusa darà sicuramente vita a un <style=Hint_BgL>Aniimo Umbrale</style> o a un <style=Hint_BgL>Aniimo in Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1223624061,A Journey of Flowers and Butterflies,e00be094adf3a97f63bcba5dc428fff8ee9b83a2e9374c1a907fa48b8245cd28,Il Viaggio di Fiori e Farfalle
1226426493,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Weaken skill. Instantly weakens enemy attacks.",b95f14909e42c398eb155498401ca3ddb5510ab7bdeceb35543782d0c5b658e6,"<style=Hint_BgL>Oggetto temporaneo. Utilizzabile solo in questa partita. Non può essere portato fuori durante l'estrazione.</style>
Un chip per l'Amplificatore d'Attacco con l'abilità Indebolisci. Indebolisce all'istante gli attacchi nemici."
1226459316,{0} {1},10866a9df5f8be5be75c79314de01412b0b35db060b06fdc333c1d9cd82d73c0,{0} {1}
1226821620,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
A Protective Unit chip that greatly increases defense, making enemy attacks feel like a scratch.",bf07608d2da18df886f7f7e6f9a9d0a18664905f02e2b4eeb01966c8891f6888,"<style=Hint_BgL>Oggetto temporaneo. Utilizzabile solo in questa partita. Non può essere portato fuori durante l'estrazione.</style>
Un chip per l'Unità Protettiva che aumenta notevolmente la difesa: gli attacchi nemici sembreranno solo un graffio."
